Image Name,PSNR,SSIM
PCSlice5899.dat,18.32316999614106,0.8605273411415111
PCSlice5900.dat,20.192640478522968,0.916452269735565
PCSlice5901.dat,23.521466037039737,0.9514353341650221
PCSlice5902.dat,20.571168028257766,0.9262380827229079
PCSlice5903.dat,19.102211746744096,0.8747020116997952
PCSlice5904.dat,20.960456757394073,0.9266316408360789
PCSlice5905.dat,20.722931076151035,0.9396412498312267
PCSlice5906.dat,20.01257647426005,0.9075217955535458
PCSlice5907.dat,22.02956522458296,0.9339683209560546
PCSlice5908.dat,21.4579937291891,0.9349297198362962
PCSlice5909.dat,20.420613674126784,0.9114514651895493
PCSlice5910.dat,18.250934441195923,0.840323908543376
PCSlice5911.dat,21.016884325115765,0.9445890410625314
PCSlice5912.dat,21.161134414770352,0.9526998321215312
PCSlice5913.dat,19.831043035315066,0.892667744239689
PCSlice5914.dat,20.54003548524101,0.9192215255561005
PCSlice5915.dat,20.635402172657695,0.9191726509145807
PCSlice5916.dat,21.13474684191503,0.9519346232409686
PCSlice5917.dat,23.073343393087022,0.9493566866985671
PCSlice5918.dat,20.783916131619247,0.9209487130065858
PCSlice5919.dat,20.203773250104984,0.9075309404940017
PCSlice5920.dat,22.107694051818186,0.9374427950843195
PCSlice5921.dat,23.156627202881445,0.9494341344043391
PCSlice5922.dat,20.77289803355972,0.9258915461766217
PCSlice5923.dat,20.953524950813716,0.9294317976663288
PCSlice5924.dat,19.975510722265668,0.8962068353310486
PCSlice5925.dat,18.285155977143944,0.8547736798615694
PCSlice5926.dat,17.052097434065278,0.823041661680854
PCSlice5927.dat,19.37359504721989,0.8689832970142561
PCSlice5928.dat,20.478811710971826,0.91867311065901
PCSlice5929.dat,19.51047992429506,0.8769543276377935
PCSlice5930.dat,22.66689907977061,0.9438968800610691
PCSlice5931.dat,23.804264237959316,0.9542950595415531
PCSlice5932.dat,20.450861801372273,0.9266659987457189
PCSlice5933.dat,19.68708614889774,0.8852216911256449
PCSlice5934.dat,19.226011500467123,0.8620154246364353
PCSlice5935.dat,19.699748687998714,0.8863849412765419
PCSlice5936.dat,20.840811822171233,0.9236252841640593
PCSlice5937.dat,20.88759053398398,0.925359151971498
PCSlice5938.dat,19.460331533653438,0.8912042605310888
PCSlice5939.dat,20.287444270705564,0.9147584340535875
PCSlice5940.dat,22.430678687582134,0.9429140960860835
PCSlice5941.dat,20.57559964974584,0.9313173439110282
PCSlice5942.dat,19.478699043211044,0.8847858537663301
PCSlice5943.dat,18.901865302213917,0.8816167077117402
PCSlice5944.dat,21.50524094444667,0.9347927270002657
PCSlice5945.dat,20.93755670136034,0.9207282764946532
PCSlice5946.dat,19.934368434070763,0.8944455349187747
PCSlice5947.dat,20.884962365247297,0.9409040123704941
PCSlice5948.dat,19.55922717868988,0.884293904459617
PCSlice5949.dat,20.23670762636648,0.9091108540465903
PCSlice5950.dat,20.671237991817488,0.941765652726365
PCSlice5951.dat,19.24504369598189,0.8608503049965163
PCSlice5952.dat,20.09479785663959,0.908809793731267
PCSlice5953.dat,20.396203517254836,0.9171681105831716
PCSlice5954.dat,19.250298706518056,0.871593642888885
PCSlice5955.dat,20.50635023115595,0.9276113619182084
PCSlice5956.dat,19.937134522882246,0.8905581459505492
PCSlice5957.dat,22.42255481458529,0.9491764567071391
PCSlice5958.dat,21.071122935906633,0.9274904742356269
PCSlice5959.dat,19.514080974825177,0.8928249242845723
PCSlice5960.dat,22.105959866891396,0.9347673832097633
PCSlice5961.dat,19.495054431123833,0.8871164580987346
PCSlice5962.dat,19.245066433427706,0.8591863825276334
PCSlice5963.dat,19.762620739800596,0.8880077335931132
PCSlice5964.dat,18.074864769534294,0.8556837184341567
PCSlice5965.dat,21.405743394417986,0.9278869251893931
PCSlice5966.dat,20.65822421245344,0.9467816266358342
PCSlice5967.dat,19.897318257352232,0.8966755118057735
PCSlice5968.dat,19.002609522192046,0.8787904344366615
PCSlice5969.dat,20.80800778921402,0.9421662562624594
PCSlice5970.dat,22.145134019657426,0.9331875740036651
PCSlice5971.dat,21.3494490219379,0.9328992532786503
PCSlice5972.dat,20.220002401738082,0.9163333632772969
PCSlice5973.dat,20.417257242654156,0.9233470014876527
PCSlice5974.dat,20.47912832444407,0.9176346468459584
PCSlice5975.dat,22.067322199001342,0.9431375186566827
PCSlice5976.dat,20.833414465449025,0.926621519910392
PCSlice5977.dat,19.790970321257394,0.8875345836982833
PCSlice5978.dat,19.971554374284413,0.9047303341822106
PCSlice5979.dat,20.58881352451429,0.9349257304346246
PCSlice5980.dat,20.174076965859456,0.920457690775493
PCSlice5981.dat,19.534521938449775,0.8771756294316699
PCSlice5982.dat,20.10528249959836,0.9043925374462843
PCSlice5983.dat,19.99606031186804,0.8976124518362973
PCSlice5984.dat,22.397146109137434,0.9407162616094089
PCSlice5985.dat,19.37592036456268,0.8740402193935672
PCSlice5986.dat,20.204662508499528,0.9026932816875435
PCSlice5987.dat,20.13756975871555,0.9136026339456008
PCSlice5988.dat,18.677526711851264,0.8789899752929813
PCSlice5989.dat,19.6460262026045,0.885053482256688
PCSlice5990.dat,20.814998948223483,0.9250405193632353
PCSlice5991.dat,19.88872562587127,0.8928088594437558
PCSlice5992.dat,20.83673140786896,0.9233749041073425
PCSlice5993.dat,17.761279219595153,0.8346259994861401
PCSlice5994.dat,19.024900832525745,0.856892875862378
PCSlice5995.dat,20.17706447525571,0.9102418712606057
PCSlice5996.dat,19.446731897202284,0.8758158770352109
PCSlice5997.dat,19.265769417448585,0.8652135102492753
PCSlice5998.dat,19.623227119467487,0.9048547122266984
PCSlice5999.dat,19.39404312599177,0.8782324859099054
PCSlice6000.dat,22.68339076610825,0.9425349131992242
